nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
780,42043.9874197473,57042.6501129038,44634.2766994197,Natural_Regeneration,6-7 kHz,High
790,35068.6519310837,32058.4420243728,46815.8438201965,Reference_Forest,6-7 kHz,High
800,51061.0397116558,70927.3638354544,62584.7391156449,Natural_Regeneration,6-7 kHz,High
810,39922.074602213,45602.0931201041,44890.2385025566,Natural_Regeneration,6-7 kHz,High
820,42878.2470401635,51256.4189506399,39756.9292909974,Plantation,6-7 kHz,High
830,92185.3908481454,29600.6674252267,77570.4087728466,Reference_Forest,6-7 kHz,High
840,82431.8024133333,53526.385846618,77509.39682112,Reference_Forest,6-7 kHz,High
850,59275.446192044,55996.1997047475,79815.3865304944,Reference_Forest,6-7 kHz,High
860,98155.6270771635,94191.3479214725,96582.8539104803,Reference_Forest,6-7 kHz,High
870,84012.8198418359,107900.256147448,95203.2995556539,Natural_Regeneration,6-7 kHz,High
880,64277.4814273336,34176.6907177702,86642.2928537874,Reference_Forest,6-7 kHz,High
890,55439.0915315838,35663.22286193,102364.211614426,Reference_Forest,6-7 kHz,High
900,70775.2486005103,30042.5667550313,129493.769770422,Reference_Forest,6-7 kHz,High
910,71827.9300762058,56788.7164237758,117300.940028973,Reference_Forest,6-7 kHz,High
920,47892.1977870667,95803.521550368,121180.850081757,Natural_Regeneration,6-7 kHz,High
930,71441.4976475293,86835.7868212252,112647.395805057,Natural_Regeneration,6-7 kHz,High
940,95151.9429937815,88315.2499753988,130439.119271393,Reference_Forest,6-7 kHz,High
950,71374.6498283873,63446.9558105552,98434.4669909131,Reference_Forest,6-7 kHz,High
960,94986.1449344608,75080.6047448489,104070.732669578,Reference_Forest,6-7 kHz,High
970,73608.3975987977,76011.3227512326,103598.203491573,Natural_Regeneration,6-7 kHz,High
980,51494.5316973085,25091.8701640669,70024.0560782885,Reference_Forest,6-7 kHz,High
990,62318.4311584141,38494.7537802127,125753.482133949,Reference_Forest,6-7 kHz,High
1000,61794.4032604261,48262.6400726239,121479.884147148,Reference_Forest,6-7 kHz,High
1010,60072.4388714824,53553.7473907575,116636.33510737,Reference_Forest,6-7 kHz,High
1020,47510.6839185404,67593.0883624748,88308.8433139958,Natural_Regeneration,6-7 kHz,High
1030,43683.576650526,74500.1663366976,43635.0345511039,Plantation,6-7 kHz,High
1040,67029.0597896295,58040.0490034984,71003.3282219368,Reference_Forest,6-7 kHz,High
1050,83789.2182708875,103912.893845091,83044.5805385365,Plantation,6-7 kHz,High
1060,64232.3430460176,96375.2944413324,63230.494014111,Plantation,6-7 kHz,High
1070,185632.166571501,99631.9583146962,57348.483897213,Plantation,6-7 kHz,High
1080,240782.783319419,119214.357876648,61931.5084807698,Plantation,6-7 kHz,High
1090,86925.0519535019,135527.665288665,35100.3049239337,Plantation,6-7 kHz,High
1100,23608.7188194177,109600.464288192,37025.7413078762,Natural_Regeneration,6-7 kHz,High
1110,37353.9309185286,115900.956275494,50128.2225018712,Natural_Regeneration,6-7 kHz,High
1120,66882.7148072746,150590.275404731,66636.8535112483,Plantation,6-7 kHz,High
1130,53818.6753920835,130112.894011653,50579.2915519303,Plantation,6-7 kHz,High
1140,52291.4426333919,99670.9927827826,53035.4475711146,Natural_Regeneration,6-7 kHz,High
1150,39235.3409459977,90161.428202261,33911.213737402,Plantation,6-7 kHz,High
1160,45326.4186207878,84334.9478564511,35976.9144076773,Plantation,6-7 kHz,High
1170,77082.6821958608,110793.16080743,64353.0809276297,Plantation,6-7 kHz,High
1180,50042.1193359807,87369.9885775112,27098.0014638467,Plantation,6-7 kHz,High
1190,51730.3803871879,95350.9477069503,39221.7509126303,Plantation,6-7 kHz,High
1200,61119.3614427157,92701.7670037444,41387.370160776,Plantation,6-7 kHz,High
1210,79742.9996860351,108974.321290259,47847.6358517265,Plantation,6-7 kHz,High
1220,89535.4978854849,117537.086677029,64440.2399813177,Plantation,6-7 kHz,High
1230,60037.946621303,100771.071073784,47245.5867917226,Plantation,6-7 kHz,High
1240,47924.9679177692,78654.6780344694,30745.12573961,Plantation,6-7 kHz,High
1250,63469.1245697254,84885.7729928979,25736.2631492254,Plantation,6-7 kHz,High
1260,54013.7259287465,72956.9493806452,25948.4081074743,Plantation,6-7 kHz,High
1270,72047.9609647493,103235.013635451,34459.9003634581,Plantation,6-7 kHz,High
1280,46806.3661485714,63673.5322721951,34352.6871105945,Plantation,6-7 kHz,High
1290,35546.3107954737,26759.9943356269,39773.8054384299,Reference_Forest,6-7 kHz,High
1300,34352.133265928,47285.1080799189,31066.5399788454,Plantation,6-7 kHz,High
1310,29294.2916503972,34224.3801165683,45484.2158481885,Natural_Regeneration,6-7 kHz,High
1320,21268.7097556839,29806.0560056028,60687.4825448762,Natural_Regeneration,6-7 kHz,High
1330,41733.8983085106,54086.6293621641,54837.8765009687,Natural_Regeneration,6-7 kHz,High
1340,26679.9210800837,48445.360109995,50357.005889558,Natural_Regeneration,6-7 kHz,High
1350,34047.6291927529,49637.9507836675,49397.2865561684,Natural_Regeneration,6-7 kHz,High
1360,41768.0640982639,47078.5034457678,48080.2373388392,Natural_Regeneration,6-7 kHz,High
1370,37484.605694112,40074.2717772778,37899.2035371496,Natural_Regeneration,6-7 kHz,High
1380,40308.4426162496,36844.3106284851,33851.6661060184,Plantation,6-7 kHz,High
1390,40817.9431388695,50201.0699112623,29514.4798803817,Plantation,6-7 kHz,High
1400,24596.3644877041,33569.2793902338,51386.7233371868,Natural_Regeneration,6-7 kHz,High
1410,29294.7432403118,40129.2502127347,41933.1451329237,Natural_Regeneration,6-7 kHz,High
1420,35640.5789588796,48137.5415673533,35536.4282164497,Plantation,6-7 kHz,High
1430,48147.6940984769,46892.7187693828,34948.4341788466,Plantation,6-7 kHz,High
1440,40657.1183980711,38193.0693097358,27766.3841350328,Plantation,6-7 kHz,High
0,66299.2262307942,165268.318770244,75919.7238626023,Natural_Regeneration,7-8 kHz,High
10,77299.976239004,122016.453118134,69770.7164920024,Plantation,7-8 kHz,High
20,78671.6650806521,236951.525324192,73523.7235513233,Plantation,7-8 kHz,High
30,56287.7343766619,194869.137786118,53526.5044240969,Plantation,7-8 kHz,High
40,77915.8112739972,203265.607474244,74819.3920400621,Plantation,7-8 kHz,High
50,64079.2889567327,178169.309869755,53887.796945157,Plantation,7-8 kHz,High
60,61236.3235624407,181251.685023493,50590.1048013216,Plantation,7-8 kHz,High
70,116975.729631217,82291.2191041705,107132.403240575,Reference_Forest,7-8 kHz,High
80,75794.7458988562,115868.065878061,79824.9807046625,Natural_Regeneration,7-8 kHz,High
90,87623.0249042751,101143.192551257,96693.1905236261,Natural_Regeneration,7-8 kHz,High
100,88014.4611300025,132363.732791516,67960.4087373706,Plantation,7-8 kHz,High
110,57433.0894270345,176731.603763664,43162.5790783711,Plantation,7-8 kHz,High
120,47124.506921177,156702.167420842,47872.013003628,Natural_Regeneration,7-8 kHz,High
130,43171.5185757618,160252.561903363,36561.0547566071,Plantation,7-8 kHz,High
140,49179.5453090858,188920.004752172,34968.3586993097,Plantation,7-8 kHz,High
150,60791.1631952358,172979.201588392,45499.7604925032,Plantation,7-8 kHz,High
160,47283.2571927201,193371.415192728,38515.6291759531,Plantation,7-8 kHz,High
170,41649.4831827394,199184.643008242,34300.019867133,Plantation,7-8 kHz,High
180,45498.5920972972,193067.792670517,62251.5587565258,Natural_Regeneration,7-8 kHz,High
190,50768.8674818553,161478.604141617,62685.9932529221,Natural_Regeneration,7-8 kHz,High
200,51023.9209297845,172683.040959933,53848.8204489517,Natural_Regeneration,7-8 kHz,High
210,41799.7500499708,163316.491986357,54663.0141774359,Natural_Regeneration,7-8 kHz,High
220,49538.1169772112,146944.960309448,67283.436826962,Natural_Regeneration,7-8 kHz,High
230,49105.1054083151,153163.121579379,53732.9593596785,Natural_Regeneration,7-8 kHz,High
240,55313.6896041683,132192.099490702,51699.4620357277,Plantation,7-8 kHz,High
250,59605.9777415099,145760.398576658,52198.5611057024,Plantation,7-8 kHz,High
260,75030.8359585753,163322.413818356,49481.8780513239,Plantation,7-8 kHz,High
270,77266.0725041397,198815.658496496,55685.205917429,Plantation,7-8 kHz,High
280,87853.2693666809,210919.838858587,59543.1738787686,Plantation,7-8 kHz,High
290,96751.5804520045,187527.7302052,82894.2337183741,Plantation,7-8 kHz,High
300,107650.348644094,160380.487931187,81161.0481175852,Plantation,7-8 kHz,High
310,278592.252415446,237294.596250873,134337.346258204,Plantation,7-8 kHz,High
320,256289.706983513,281740.528469726,268307.975543815,Natural_Regeneration,7-8 kHz,High
330,125307.227104397,148077.383268865,220069.849538436,Natural_Regeneration,7-8 kHz,High
340,83497.1572213947,155442.469813582,192452.605358899,Natural_Regeneration,7-8 kHz,High
350,126128.476591467,166916.546638611,208818.95422221,Natural_Regeneration,7-8 kHz,High
360,131419.107207305,147600.202861553,207782.288155875,Natural_Regeneration,7-8 kHz,High
370,119327.546817826,142944.33222844,173843.270611198,Natural_Regeneration,7-8 kHz,High
380,86223.0820571669,95640.2262972898,142082.618633234,Natural_Regeneration,7-8 kHz,High
390,80846.692457836,132449.593802731,123445.583138692,Natural_Regeneration,7-8 kHz,High
400,96729.6855120552,77162.1347038706,192091.92508432,Reference_Forest,7-8 kHz,High
410,115808.564156526,104974.993429837,189885.952762256,Reference_Forest,7-8 kHz,High
420,90215.1803349528,76041.3782219636,169187.596988536,Reference_Forest,7-8 kHz,High
430,115307.708490848,88446.3457739953,205370.166810459,Reference_Forest,7-8 kHz,High
440,149511.910891496,127258.604074885,203099.130425746,Reference_Forest,7-8 kHz,High
450,138116.088270262,94091.3317921264,209367.910416043,Reference_Forest,7-8 kHz,High
460,161365.18546757,121580.569180887,220492.565363764,Reference_Forest,7-8 kHz,High
470,103920.036623187,59569.5968393695,193056.536985134,Reference_Forest,7-8 kHz,High
480,116757.532703735,57311.0486115344,243807.515247302,Reference_Forest,7-8 kHz,High
490,175215.581825779,121816.377317888,246436.366016019,Reference_Forest,7-8 kHz,High
500,187077.219460433,99505.3568875958,234092.170881037,Reference_Forest,7-8 kHz,High
510,145958.900361053,96476.2243950631,199008.530955211,Reference_Forest,7-8 kHz,High
520,167471.078770401,95173.1565841022,232000.64812616,Reference_Forest,7-8 kHz,High
530,146420.587574329,115043.75191869,209138.518524072,Reference_Forest,7-8 kHz,High
540,142840.567634749,161426.169815417,216382.511892693,Natural_Regeneration,7-8 kHz,High
550,166822.179139562,116147.673025096,193010.010561286,Reference_Forest,7-8 kHz,High
560,145193.674724357,125411.733075439,189876.811154754,Reference_Forest,7-8 kHz,High
570,131492.88142383,164037.234066607,164424.03461681,Natural_Regeneration,7-8 kHz,High
580,125750.027131342,155549.120983836,117482.993759423,Plantation,7-8 kHz,High
590,123071.747633706,129279.505101615,142441.50099097,Natural_Regeneration,7-8 kHz,High
600,150481.348818416,149805.214804588,155210.422815035,Reference_Forest,7-8 kHz,High
610,136977.50364538,142662.918627519,122436.143771183,Plantation,7-8 kHz,High
620,135667.304991942,83182.9599846667,131824.273220519,Reference_Forest,7-8 kHz,High
630,116532.006078673,98795.257425232,100897.048759276,Reference_Forest,7-8 kHz,High
640,172311.724102188,148629.919336741,130224.953152836,Plantation,7-8 kHz,High
650,157632.907766853,122637.654518589,166125.816029051,Reference_Forest,7-8 kHz,High
660,156475.359717503,83464.4865307766,139658.458785965,Reference_Forest,7-8 kHz,High
670,142457.038514643,90626.8153685472,128340.106937802,Reference_Forest,7-8 kHz,High
680,146247.741854055,132928.162570107,120716.445540701,Plantation,7-8 kHz,High
690,160916.963454275,100850.546291382,112671.179847029,Reference_Forest,7-8 kHz,High
700,139039.824170935,122884.388608277,67088.2126138157,Plantation,7-8 kHz,High
710,87150.8103588315,56588.718422511,68913.6496075263,Reference_Forest,7-8 kHz,High
720,94374.5419867518,55135.1539675322,104502.515757327,Reference_Forest,7-8 kHz,High
730,75928.3183246912,82853.8747945422,72927.1278799158,Plantation,7-8 kHz,High
740,50969.8215114559,43074.5046471727,97214.910299779,Reference_Forest,7-8 kHz,High
750,70481.818511178,46058.086615165,102761.985533652,Reference_Forest,7-8 kHz,High
760,76605.4592095422,43159.4329661641,67899.5158913358,Reference_Forest,7-8 kHz,High
770,88558.3470345588,55436.0697784663,72275.0671063176,Reference_Forest,7-8 kHz,High
780,81959.0687561802,74476.5646510469,103269.787223868,Reference_Forest,7-8 kHz,High
790,81553.5714265756,58103.9528152755,114000.869386625,Reference_Forest,7-8 kHz,High
800,106654.220424398,50535.6606684306,98382.2365531486,Reference_Forest,7-8 kHz,High
810,107282.091677088,93613.257887711,96168.1434058921,Reference_Forest,7-8 kHz,High
820,96165.8571019745,42795.2104763488,102388.27882382,Reference_Forest,7-8 kHz,High
830,81405.3286247617,58241.0662054216,67809.4120426662,Reference_Forest,7-8 kHz,High
840,66390.7529989201,71554.940619209,58980.5721981463,Plantation,7-8 kHz,High
850,32992.3157157768,43613.5152257485,41411.1335116148,Natural_Regeneration,7-8 kHz,High
860,70726.453966135,116613.624390117,75919.5121261233,Natural_Regeneration,7-8 kHz,High
870,51344.7107393253,75866.545100125,120739.396254923,Natural_Regeneration,7-8 kHz,High
880,36485.1414826689,38823.2985679996,90563.7958209818,Natural_Regeneration,7-8 kHz,High
890,64524.385074169,68366.3124711931,111362.998628452,Natural_Regeneration,7-8 kHz,High
900,56173.1268273519,70082.9790340847,151727.807948191,Natural_Regeneration,7-8 kHz,High
910,60824.0851194526,82566.294398661,133719.574664481,Natural_Regeneration,7-8 kHz,High
920,58866.4086257843,94095.8570149215,126634.552844494,Natural_Regeneration,7-8 kHz,High
930,129362.014554684,47912.8943125928,152920.64420603,Reference_Forest,7-8 kHz,High
940,115344.368004788,67716.2473196119,161042.583074652,Reference_Forest,7-8 kHz,High
950,91988.6159700135,74263.8585203288,122855.961013525,Reference_Forest,7-8 kHz,High
960,98936.6798343568,84230.0552760804,107752.721606536,Reference_Forest,7-8 kHz,High
970,58915.7083185449,54675.0684535491,111637.560687048,Reference_Forest,7-8 kHz,High
980,48784.4149763658,38262.4905183984,95960.1794493507,Reference_Forest,7-8 kHz,High
990,65429.8173926417,68414.4779107395,160284.917861892,Natural_Regeneration,7-8 kHz,High
1000,64378.9063040963,66199.381881015,138046.108597116,Natural_Regeneration,7-8 kHz,High
1010,78456.6965400249,46933.718296354,146367.656854103,Reference_Forest,7-8 kHz,High
1020,61384.9108449076,48326.7171324145,112974.482128202,Reference_Forest,7-8 kHz,High
1030,47177.9888435352,38003.7608500999,79730.9764811806,Reference_Forest,7-8 kHz,High
1040,68659.2116608653,30679.3281662758,62665.3497206155,Reference_Forest,7-8 kHz,High
1050,90355.6012356198,35677.464143675,67436.6596549696,Reference_Forest,7-8 kHz,High
1060,111477.382998441,36821.0915008711,49997.1466931842,Reference_Forest,7-8 kHz,High
1070,180059.77005013,51462.9979589707,91485.0659572614,Reference_Forest,7-8 kHz,High
1080,200045.822397938,82218.6327848088,86000.2496374471,Reference_Forest,7-8 kHz,High
1090,53992.7260279339,45215.9217003667,40692.6203392304,Plantation,7-8 kHz,High
1100,21774.1202637445,66789.2168587214,32947.8751459401,Natural_Regeneration,7-8 kHz,High
1110,43487.231354296,50815.7811328668,48246.5881855514,Natural_Regeneration,7-8 kHz,High
1120,63325.7081568998,72510.2578856445,72108.142042516,Natural_Regeneration,7-8 kHz,High
1130,92817.0760793033,134023.959608708,97198.0132101313,Natural_Regeneration,7-8 kHz,High
1140,87367.6719054404,104434.206345085,91424.1860312107,Natural_Regeneration,7-8 kHz,High
1150,77662.9779833292,87334.6996645878,80055.2281177659,Natural_Regeneration,7-8 kHz,High
1160,104776.494900236,118871.592320693,101848.922152771,Plantation,7-8 kHz,High
1170,144110.108884288,152307.915852961,131335.994603569,Plantation,7-8 kHz,High
1180,111134.143355671,128173.014462962,100605.155285726,Plantation,7-8 kHz,High
1190,128026.852776736,134142.901635444,136479.389700877,Natural_Regeneration,7-8 kHz,High
1200,121623.54274236,88935.5974786821,138217.558686946,Reference_Forest,7-8 kHz,High
1210,102385.41626828,92060.7792059411,101611.696349011,Reference_Forest,7-8 kHz,High
1220,128507.250291269,97772.276507584,131682.852953507,Reference_Forest,7-8 kHz,High
1230,125842.050307027,65387.3273042638,119918.900897084,Reference_Forest,7-8 kHz,High
1240,93036.2934764641,54030.2405313438,107443.931338324,Reference_Forest,7-8 kHz,High
1250,137252.600420198,113469.327811004,154884.507406672,Reference_Forest,7-8 kHz,High
1260,69880.4976875085,75238.683386418,85111.4063224814,Natural_Regeneration,7-8 kHz,High
1270,106310.184132274,100743.948627497,121730.305179982,Reference_Forest,7-8 kHz,High
1280,101765.481460957,66579.7070895081,109105.96457516,Reference_Forest,7-8 kHz,High
1290,92203.9840128569,87786.0678837821,100153.873722869,Reference_Forest,7-8 kHz,High
1300,96138.6023526718,68149.4489380532,115705.017899517,Reference_Forest,7-8 kHz,High
1310,77878.8562676695,99460.2971496127,107616.945649605,Natural_Regeneration,7-8 kHz,High
1320,51943.1416918662,84864.8313660292,59965.8164873598,Natural_Regeneration,7-8 kHz,High
1330,57740.119176121,90179.178237972,74533.0011615587,Natural_Regeneration,7-8 kHz,High
1340,60676.8353633953,136557.828831025,54887.5816589018,Plantation,7-8 kHz,High
